SITEUUID,DEVICEUUID,STAMP,DEVICE_TYPE,DEVICE_ID,DATA,DATECREATED,SERVER_SOURCE
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T20:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.5, ""accumulated_nanoampere_hour"": 356857994136, ""minimum_milliampere"": 199.34306, ""average_milliampere"": 233.882304548611, ""maximum_milliampere"": 270.03085, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T19:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.0, ""accumulated_nanoampere_hour"": 356629706235, ""minimum_milliampere"": 198.37302, ""average_milliampere"": 227.638018, ""maximum_milliampere"": 267.1581, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T18:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.5, ""accumulated_nanoampere_hour"": 356401108391, ""minimum_milliampere"": 164.33554, ""average_milliampere"": 210.176284680556, ""maximum_milliampere"": 256.09845, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T17:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 356193431611, ""minimum_milliampere"": 159.57118, ""average_milliampere"": 189.931670416667, ""maximum_milliampere"": 233.2341, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T16:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 356003389107, ""minimum_milliampere"": 174.58063, ""average_milliampere"": 209.822690291667, ""maximum_milliampere"": 253.0676, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T15:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -58.0, ""accumulated_nanoampere_hour"": 355788224391, ""minimum_milliampere"": 177.86456, ""average_milliampere"": 214.795658145833, ""maximum_milliampere"": 269.31555, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T14:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.0, ""accumulated_nanoampere_hour"": 355576164409, ""minimum_milliampere"": 187.37135, ""average_milliampere"": 222.954074541667, ""maximum_milliampere"": 254.58754, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T13:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -55.5, ""accumulated_nanoampere_hour"": 355354276250, ""minimum_milliampere"": 176.7767, ""average_milliampere"": 215.88949125, ""maximum_milliampere"": 246.11174, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T12:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.0, ""accumulated_nanoampere_hour"": 355141480213, ""minimum_milliampere"": 173.47217, ""average_milliampere"": 205.181358583333, ""maximum_milliampere"": 238.95348, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T11:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.0, ""accumulated_nanoampere_hour"": 354936512869, ""minimum_milliampere"": 163.1575, ""average_milliampere"": 199.955981972222, ""maximum_milliampere"": 238.14484, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T10:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 354736618160, ""minimum_milliampere"": 157.13484, ""average_milliampere"": 194.650772625, ""maximum_milliampere"": 238.95348, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T09:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 354541577934, ""minimum_milliampere"": 160.77551, ""average_milliampere"": 193.214631166667, ""maximum_milliampere"": 229.06143, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T08:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.0, ""accumulated_nanoampere_hour"": 354347110393, ""minimum_milliampere"": 161.97089, ""average_milliampere"": 193.291375763889, ""maximum_milliampere"": 233.2341, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T07:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -55.5, ""accumulated_nanoampere_hour"": 354149265189, ""minimum_milliampere"": 160.77551, ""average_milliampere"": 196.051781645833, ""maximum_milliampere"": 230.73955, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T06:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.5, ""accumulated_nanoampere_hour"": 353952833683, ""minimum_milliampere"": 165.5052, ""average_milliampere"": 197.60689325, ""maximum_milliampere"": 236.51926, ""supply_voltage"": 5, ""temperature_celsius"": 24.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T05:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 353756462328, ""minimum_milliampere"": 165.5052, ""average_milliampere"": 202.1015295, ""maximum_milliampere"": 237.33344, ""supply_voltage"": 5, ""temperature_celsius"": 24.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T04:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.0, ""accumulated_nanoampere_hour"": 353555031958, ""minimum_milliampere"": 154.66013, ""average_milliampere"": 186.717409208333, ""maximum_milliampere"": 251.53848, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T03:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.5, ""accumulated_nanoampere_hour"": 353367584850, ""minimum_milliampere"": 158.3577, ""average_milliampere"": 183.539433138889, ""maximum_milliampere"": 219.60262, ""supply_voltage"": 5, ""temperature_celsius"": 23.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T02:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -58.5, ""accumulated_nanoampere_hour"": 353185919486, ""minimum_milliampere"": 158.3577, ""average_milliampere"": 211.176784972222, ""maximum_milliampere"": 256.09845, ""supply_voltage"": 5, ""temperature_celsius"": 22.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T01:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 352975118580, ""minimum_milliampere"": 193.44984, ""average_milliampere"": 229.30523, ""maximum_milliampere"": 267.87918, ""supply_voltage"": 5, ""temperature_celsius"": 23}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-13T00:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -60.5, ""accumulated_nanoampere_hour"": 352741679903, ""minimum_milliampere"": 195.43399, ""average_milliampere"": 231.105041479167, ""maximum_milliampere"": 262.7901, ""supply_voltage"": 5, ""temperature_celsius"": 23}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T23:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -65.5, ""accumulated_nanoampere_hour"": 352513950713, ""minimum_milliampere"": 197.39821, ""average_milliampere"": 235.901677402778, ""maximum_milliampere"": 270.03085, ""supply_voltage"": 5, ""temperature_celsius"": 23.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T22:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -64.5, ""accumulated_nanoampere_hour"": 352279854185, ""minimum_milliampere"": 198.37302, ""average_milliampere"": 234.907789361111, ""maximum_milliampere"": 267.87918, ""supply_voltage"": 5, ""temperature_celsius"": 23.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T21:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -64.0, ""accumulated_nanoampere_hour"": 352045092542, ""minimum_milliampere"": 198.37302, ""average_milliampere"": 233.870532833333, ""maximum_milliampere"": 270.7443, ""supply_voltage"": 5, ""temperature_celsius"": 23.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T20:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -60.5, ""accumulated_nanoampere_hour"": 351811497199, ""minimum_milliampere"": 167.82008, ""average_milliampere"": 226.361719444444, ""maximum_milliampere"": 264.25415, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T19:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -62.0, ""accumulated_nanoampere_hour"": 351580668312, ""minimum_milliampere"": 165.5052, ""average_milliampere"": 192.778928638889, ""maximum_milliampere"": 227.37091, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T18:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -61.5, ""accumulated_nanoampere_hour"": 351388692142, ""minimum_milliampere"": 165.5052, ""average_milliampere"": 192.336058770833, ""maximum_milliampere"": 222.22221, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T17:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -61.0, ""accumulated_nanoampere_hour"": 351200883305, ""minimum_milliampere"": 163.1575, ""average_milliampere"": 186.699278916667, ""maximum_milliampere"": 222.22221, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T16:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -62.0, ""accumulated_nanoampere_hour"": 351008911135, ""minimum_milliampere"": 164.33554, ""average_milliampere"": 207.867952847222, ""maximum_milliampere"": 256.8506, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T15:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -61.0, ""accumulated_nanoampere_hour"": 350802438862, ""minimum_milliampere"": 165.5052, ""average_milliampere"": 219.552926972222, ""maximum_milliampere"": 268.59833, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T14:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -61.5, ""accumulated_nanoampere_hour"": 350582864524, ""minimum_milliampere"": 173.47217, ""average_milliampere"": 211.847501902778, ""maximum_milliampere"": 253.8287, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T13:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -61.0, ""accumulated_nanoampere_hour"": 350369828543, ""minimum_milliampere"": 182.15106, ""average_milliampere"": 212.064526458333, ""maximum_milliampere"": 261.3179, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T12:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -62.0, ""accumulated_nanoampere_hour"": 350156730162, ""minimum_milliampere"": 164.33554, ""average_milliampere"": 200.388542375, ""maximum_milliampere"": 234.88243, ""supply_voltage"": 5, ""temperature_celsius"": 24.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T11:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -63.0, ""accumulated_nanoampere_hour"": 349955131618, ""minimum_milliampere"": 160.77551, ""average_milliampere"": 191.950293625, ""maximum_milliampere"": 231.57405, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T10:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -63.0, ""accumulated_nanoampere_hour"": 349762548419, ""minimum_milliampere"": 158.3577, ""average_milliampere"": 190.150195291667, ""maximum_milliampere"": 226.52092, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T09:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -61.5, ""accumulated_nanoampere_hour"": 349570882983, ""minimum_milliampere"": 154.66013, ""average_milliampere"": 187.204607541667, ""maximum_milliampere"": 230.73955, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T08:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -62.5, ""accumulated_nanoampere_hour"": 349382188566, ""minimum_milliampere"": 152.14516, ""average_milliampere"": 189.120999583333, ""maximum_milliampere"": 230.73955, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T07:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -62.0, ""accumulated_nanoampere_hour"": 349191833362, ""minimum_milliampere"": 155.90239, ""average_milliampere"": 198.7606124375, ""maximum_milliampere"": 238.14484, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T06:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -62.5, ""accumulated_nanoampere_hour"": 348992145199, ""minimum_milliampere"": 146.98618, ""average_milliampere"": 187.435095534722, ""maximum_milliampere"": 242.95633, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T05:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -62.0, ""accumulated_nanoampere_hour"": 348805207082, ""minimum_milliampere"": 148.29276, ""average_milliampere"": 174.574825958333, ""maximum_milliampere"": 206.93979, ""supply_voltage"": 5, ""temperature_celsius"": 24.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T04:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -64.5, ""accumulated_nanoampere_hour"": 348630872476, ""minimum_milliampere"": 148.29276, ""average_milliampere"": 176.321795041667, ""maximum_milliampere"": 206.00552, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T03:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -66.5, ""accumulated_nanoampere_hour"": 348453804585, ""minimum_milliampere"": 155.90239, ""average_milliampere"": 183.122843277778, ""maximum_milliampere"": 238.14484, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T02:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -62.5, ""accumulated_nanoampere_hour"": 348268450731, ""minimum_milliampere"": 185.30089, ""average_milliampere"": 219.030205236111, ""maximum_milliampere"": 259.09387, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T01:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -61.5, ""accumulated_nanoampere_hour"": 348050831047, ""minimum_milliampere"": 198.37302, ""average_milliampere"": 227.162668208333, ""maximum_milliampere"": 264.9831, ""supply_voltage"": 5, ""temperature_celsius"": 23.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-12T00:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -61.5, ""accumulated_nanoampere_hour"": 347822527340, ""minimum_milliampere"": 196.41855, ""average_milliampere"": 230.660097361111, ""maximum_milliampere"": 264.9831, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-11T23:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -62.0, ""accumulated_nanoampere_hour"": 347593701975, ""minimum_milliampere"": 189.41919, ""average_milliampere"": 228.862063555556, ""maximum_milliampere"": 262.05502, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-11T22:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -61.0, ""accumulated_nanoampere_hour"": 347363859086, ""minimum_milliampere"": 201.26912, ""average_milliampere"": 231.063939375, ""maximum_milliampere"": 264.9831, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-11T21:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -61.5, ""accumulated_nanoampere_hour"": 347130968045, ""minimum_milliampere"": 197.39821, ""average_milliampere"": 230.636288291667, ""maximum_milliampere"": 264.25415, ""supply_voltage"": 5, ""temperature_celsius"": 23.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-11T20:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -60.0, ""accumulated_nanoampere_hour"": 346898673377, ""minimum_milliampere"": 194.44444, ""average_milliampere"": 233.754139201389, ""maximum_milliampere"": 262.7901, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-11T19:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.5, ""accumulated_nanoampere_hour"": 346665341453, ""minimum_milliampere"": 184.25693, ""average_milliampere"": 228.246984840278, ""maximum_milliampere"": 260.57864, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-11T18:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.5, ""accumulated_nanoampere_hour"": 346434792549, ""minimum_milliampere"": 166.66667, ""average_milliampere"": 211.063691513889, ""maximum_milliampere"": 258.34827, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-11T17:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.5, ""accumulated_nanoampere_hour"": 346222868211, ""minimum_milliampere"": 166.66667, ""average_milliampere"": 191.851551888889, ""maximum_milliampere"": 220.47928, ""supply_voltage"": 5, ""temperature_celsius"": 23.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-11T16:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -58.0, ""accumulated_nanoampere_hour"": 346030393657, ""minimum_milliampere"": 167.82008, ""average_milliampere"": 204.178959833333, ""maximum_milliampere"": 249.2272, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-11T15:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -56.5, ""accumulated_nanoampere_hour"": 345825095027, ""minimum_milliampere"": 166.66667, ""average_milliampere"": 210.482267756944, ""maximum_milliampere"": 264.25415, ""supply_voltage"": 5, ""temperature_celsius"": 23.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-11T14:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.5, ""accumulated_nanoampere_hour"": 345613028287, ""minimum_milliampere"": 181.08896, ""average_milliampere"": 219.187907729167, ""maximum_milliampere"": 251.53848, ""supply_voltage"": 5, ""temperature_celsius"": 23.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-11T13:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.5, ""accumulated_nanoampere_hour"": 345394530663, ""minimum_milliampere"": 172.35658, ""average_milliampere"": 213.695855145833, ""maximum_milliampere"": 242.95633, ""supply_voltage"": 5, ""temperature_celsius"": 24}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-11T12:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -58.0, ""accumulated_nanoampere_hour"": 345182104664, ""minimum_milliampere"": 165.5052, ""average_milliampere"": 199.994243944444, ""maximum_milliampere"": 237.33344, ""supply_voltage"": 5, ""temperature_celsius"": 24.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-11T11:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -58.5, ""accumulated_nanoampere_hour"": 344980778914, ""minimum_milliampere"": 159.57118, ""average_milliampere"": 193.595657111111, ""maximum_milliampere"": 224.81131, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-11T10:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.0, ""accumulated_nanoampere_hour"": 344787347793, ""minimum_milliampere"": 158.3577, ""average_milliampere"": 191.347970083333, ""maximum_milliampere"": 237.33344, ""supply_voltage"": 5, ""temperature_celsius"": 24.5}",2000-01-01T20:00:00.0000000Z,deviaqpro
9f02171a-32a0-4695-a7f2-aad43528af58,ef66fc2c-3c42-458c-abc7-cbfe9aca52ac,2022-08-11T09:00:00.0000000Z,VU-HOTDROP,3,"{""rssi"": -57.0, ""accumulated_nanoampere_hour"": 344595264172, ""minimum_milliampere"": 160.77551, ""average_milliampere"": 191.630599333333, ""maximum_milliampere"": 236.51926, ""supply_voltage"": 5, ""temperature_celsius"": 25}",2000-01-01T20:00:00.0000000Z,deviaqpro
